route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_code
54854,1,TM7,ALİBEYKÖY METRO - ÇIRÇIR METRO,3,,TM7_D_D0
54855,1,36T,SU KEMERİ - CEBECİ PERONLAR,3,SAATTE SU KEMERİ-CEBECİ GÜZERGAHINDA HİZMET VERİR.,36T_D_D4142
54856,1,63,KAĞITHANE - SEYRANTEPE HAMİDİYE ETFAL HASTANESİ,3,KAĞITHANE - YEŞİLCE MAHALLESİ-SEYRANTEPE HAMİDİYE ETFAL HASTANESİ GÜZERGAHINDA HİZMET VERİR.,63_G_D4145
54858,1,41AT,CEVİZLİBAĞ - YILDIZ TEKNİK ÜNİVERSİTESİ DAVUTPAŞA KAMPÜSÜ,3,CEVİZLİBAĞ - YILDIZ TEKNİK ÜNİVERSİTESİ DAVUTPAŞA KAMPÜSÜ GÜZERGAHINDA HİZMET VERİR.,41AT_G_D4148
54861,1,TM11,ALİBEYKÖY METRO - YEŞİLPINAR,3,,TM11_D_D4151
54862,1,TM11,ALİBEYKÖY METRO - YEŞİLPINAR,3,,TM11_D_D4152
54863,1,TM10,YEŞİLPINAR - ALİBEYKÖY METRO,3,,TM10_G_D4153
54864,1,TM12,KARADOLAP MAHALLESİ - ALİBEYKÖY METRO,3,,TM12_G_D4154
54865,1,KM18,SABANCI ÜNİVERSİTESİ - MUSTAFA KARUŞAĞI İLKOKULU,3,SEFERLER SABANCI ÜNİVERSİTESİ İLE KURTKÖY METRO ARASINDA.,KM18_G_D4155
54866,1,KM18,MUSTAFA KARUŞAĞI İLKOKULU - SABANCI ÜNİVERSİTESİ,3,,KM18_D_D4156
54867,1,KM23,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ - MARMARA ÜNİVERSİTESİ HASTANESİ,3,SEFERLER PENDİK MESLEKİ VE TEKNİK AND. LİSESİ İLE MARMARA ÜNV. HASTANESİ ARASINDA.,KM23_G_D4157
54868,1,KM23,MARMARA ÜNİVERSİTESİ HASTANESİ - PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ,3,,KM23_D_D4158
54869,1,KM25,SULTANBEYLİ PERONLAR - YAYALAR METRO,3,SEFERLER SULTANBEYLİ PERONLAR İLE YAYALAR METRO ARASINDA.,KM25_G_D4159
54870,1,KM25,MESLEK LİSESİ - SULTANBEYLİ PERONLAR,3,,KM25_D_D4160
54871,1,KM29,SULTANBEYLİ PERONLAR - MUSTAFA KARUŞAĞI İLKOKULU,3,SEFERLER SULTANBEYLİ PERONLAR İLE KURTKÖY METRO ARASINDA.,KM29_G_D4161
54872,1,KM29,MUSTAFA KARUŞAĞI İLKOKULU - SULTANBEYLİ PERONLAR,3,,KM29_D_D4162
54873,1,15P,ŞEHİT KERİM SAVAŞ - ÜSKÜDAR CAMİİ ÖNÜ,3,,15P_G_D4163
54874,1,300,TÜYAP - SİLİVRİ SON DURAK,3,,300_D_D4164
54875,1,300,SİLİVRİ SON DURAK - TÜYAP,3,,300_G_D4166
54876,1,14AK,NİŞANTEPE - KADIKÖY,3,SULTANÇİFTLİĞİ MAH. GÜZERGAHINDAN HİZMET VERİR.,14AK_G_D4149
54877,1,14AK,KADIKÖY - NİŞANTEPE,3,,14AK_D_D4150
54878,1,133Ş,ALİYA İZZETBEGOVİÇ PARKI - KARTAL,3,,133Ş_G_D1365
54879,1,AVR1,MAHMUTBEY METRO - MECİDİYEKÖY METROBÜS,3,SAATTE MAHMUTBEY METRO - MECİDİYEKÖY GÜERGAHINDA HİZMET VERİR.,AVR1_G_D1367
54880,1,AVR1,MECİDİYEKÖY METROBÜS - MAHMUTBEY METRO,3,SAATTE MAHMUTBEY METRO - MECİDİYEKÖY GÜERGAHINDA HİZMET VERİR.,AVR1_D_D1513
54882,1,18UK,SULTANBEYLİ PERONLAR - YÜZBEŞEVLER,3,,18UK_G_D2305
54883,1,15SD,ÇİFTEÇINARLAR - BAYRAKTAR BULVARI,3,,15SD_G_D2440
54884,1,15BK,DERESEKİ - KADIKÖY,3,,15BK_G_D3493
54885,1,622,YENİDOĞAN PERONLAR - MECİDİYEKÖY MEZARLIK,3,,622_G_D3804
54886,1,522,NİŞANTEPE - MECİDİYEKÖY MEZARLIK,3,,522_G_D3808
54887,1,10A,ESATPAŞA - 48.SOKAK,3,,10A_G_D3812
54888,1,UM73,SABİHA GÖKÇEN HAVALİMANI - NECİP FAZIL METRO,3,,UM73_G_D3814
54889,1,20,ÇİFTEÇINARLAR - ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ,3,,20_G_D3815
54890,1,18F,RECEP TAYYİP ERDOĞAN CADDESİ - KADIKÖY,3,,18F_G_D4000
54891,1,MR9,HALİT BİN VELİT CAMİİ - AYRILIKÇEŞMESİ MARMARAY,3,,MR9_G_D4167
54892,1,16YK,YEDİTEPE ÜNİVERSİTESİ ALT KAPI - YEDİTEPE ÜNİVERSİTESİ ALT KAPI,3,,16YK_G_D4168
54894,1,18UK,YÜZBEŞEVLER - SULTANBEYLİ PERONLAR,3,,18UK_D_D4170
54895,1,15SD,BAYRAKTAR BULVARI - ÇİFTEÇINARLAR,3,,15SD_D_D4171
54896,1,15BK,KADIKÖY - DERESEKİ,3,,15BK_D_D4172
54897,1,622,MECİDİYEKÖY MEZARLIK - YENİDOĞAN PERONLAR,3,,622_D_D4173
54898,1,522,MECİDİYEKÖY MEZARLIK - NİŞANTEPE,3,,522_D_D4174
54899,1,10A,48.SOKAK - ESATPAŞA,3,,10A_D_D4175
54900,1,UM73,NECİP FAZIL METRO - SABİHA GÖKÇEN HAVALİMANI,3,,UM73_D_D4176
54901,1,20,ÜMRANİYE EĞİTİM ARAŞTIRMA HASTANESİ - ÇİFTEÇINARLAR,3,,20_D_D4177
54902,1,18F,KADIKÖY - RECEP TAYYİP ERDOĞAN CADDESİ,3,,18F_D_D4178
54903,1,MR9,AYRILIKÇEŞMESİ MARMARAY - HALİT BİN VELİT CAMİİ,3,,MR9_D_D4179
54904,1,HT5,KOCATEPE METRO - NUR SİTESİ,3,,HT5_G_D4129
54905,1,HT10,BATIŞEHİR - KUYUMCUKENT,3,SAATTE KUYUMCUKENT - BATIŞEHİR GÜZERGAHINDA HİZMET VERİR.,HT10_G_D1514
54906,1,HT10,KUYUMCUKENT - BATIŞEHİR,3,SAATTE KUYUMCUKENT - BATIŞEHİR GÜZERGAHINDA HİZMET VERİR.,HT10_D_D2799
54907,1,50E,EMİNÖNÜ - ALİBEYKÖY METRO,3,,50E_D_D3264
54908,1,50V,VEZNECİLER - ALİBEYKÖY METRO,3,,50V_D_D3371
54909,1,50Y,YENİKAPI ETKİNLİK ALANI - ALİBEYKÖY METRO,3,,50Y_D_D3372
54910,1,50B,ZUHURATBABA - ALİBEYKÖY METRO,3,,50B_D_D4169
54915,1,MR52,HALKALI MARMARAY - ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON,3,,MR52_G_D0
54916,1,MR52,ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON - HALKALI MARMARAY,3,,MR52_D_D0
54917,1,MR52,HALKALI MARMARAY - ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON,3,,MR52_G_D4182
54918,1,MR52,ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON - HALKALI MARMARAY,3,,MR52_D_D4183
54919,1,11Ü,ESATPAŞA - HAREM PERONLAR 2,3,,11Ü_G_D4184
54920,1,11Ü,HAREM PERONLAR 2 - ESATPAŞA,3,,11Ü_D_D4185
54921,1,E-3,SABİHA GÖKÇEN HAVALİMANI - 4.LEVENT METRO,3,,E-3_G_D4186
54922,1,E-3,4.LEVENT METRO - SABİHA GÖKÇEN HAVALİMANI,3,,E-3_D_D4187
54924,1,76L,AMBARLI İLKOKULU - İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ,3,,76L_G_D0
54925,1,76L,İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ - AMBARLI İLKOKULU,3,,76L_D_D0
54926,1,22B,BEBEK - BEŞİKTAŞ MEYDAN,3,,22B_G_D8750
54927,1,22B,BEBEK - BEŞİKTAŞ PERONLAR,3,,22B_G_D8850
54928,1,22,İSTİNYE DEREİÇİ - BEŞİKTAŞ PERONLAR,3,,22_G_D8214
54929,1,22,İSTİNYE DEREİÇİ - BEŞİKTAŞ MEYDAN,3,,22_G_D8215
54930,1,HT29,KIRAÇ - HARAMİDERE,3,,HT29_G_D4188
54931,1,HT29,HARAMİDERE - KIRAÇ,3,,HT29_D_D4192
54932,1,KM35,UĞURMUMCU - CEVİZLİ PERONLAR,3,ARAÇLAR SAAT 10:00'A KADAR CEVİZLİ PERONLARDAN RİNG.,KM35_G_D4193
54933,1,18M,KILIÇASLAN CADDESİ - ALTUNİZADE METROBÜS,3,SEFERLER SULTANBEYLİ ANADOLU LİSESİ İLE ALTUNİZADE METROBÜS ARASINDA.,18M_G_D4194
54934,1,18M,SULTANBEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ - ALTUNİZADE METROBÜS,3,SEFERLER SULTANBEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ İLE ALTUNİZADE METROBÜS ARASINDA.,18M_G_D4196
54935,1,300S,TÜYAP - MARMARA CEZAEVİ,3,,300S_D_D4198
54936,1,11ÜS,SULTANBEYLİ MERKEZ - ALTUNİZADE,3,SEFERLER SULTANBEYLİ MERKEZ DURAĞINDAN BAŞLAR.,11ÜS_G_D4199
54937,1,H-6,İSTANBUL HAVALİMANI GARAJ - YUNUS EMRE MAHALLESİ,3,,H-6_D_D4200
54938,1,KM23,PENDİK MESLEKİ VE TEKNİK ANADOLU LİSESİ - MARMARA ÜNİVERSİTESİ HASTANESİ,3,SEFERLER PENDİK MESLEKİ VE TEKNİK AND. LİSESİ İLE MARMARA ÜNV. HASTANESİ ARASINDA.,KM23_G_D4201
54939,1,KM25,SULTANBEYLİ PERONLAR - EŞREF BİTLİS BULVARI,3,SEFERLER SULTANBEYLİ PERONLAR İLE YAYALAR METRO ARASINDA.,KM25_G_D4203
54940,1,KM29,SULTANBEYLİ PERONLAR - KURTKÖY MAHALLESİ METRO,3,SEFERLER SULTANBEYLİ PERONLAR İLE KURTKÖY METRO ARASINDA.,KM29_G_D4204
54941,1,HT18,TÜYAP - TÜYAP,3,SAATTE TÜYAP-KUMBURGAZ OKULLAR BÖLGESİ ARASINDA HİZMET VERİR.,HT18_G_D4205
54942,1,HT18,RECEP YAZICIOĞLU CADDESİ - TÜYAP,3,SAATTE TÜYAP-KUMBURGAZ OKULLAR BÖLGESİ ARASINDA HİZMET VERİR.,HT18_D_D4206
54943,1,KM11,AYDINLI TOKİ PERONLAR - KARTAL METRO,3,,KM11_G_D4207
54946,1,14R,YALNIZ SELVİ CADDESİ - BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ,3,SEFERLER BOĞAZİÇİ KANDİLLİ RASATHANESİ KAMPÜSLERİ ARASINDA.,14R_G_D4210
54947,1,14R,YALNIZ SELVİ CADDESİ - KÜÇÜKSU KASRI,3,SEFERLER BOĞAZİÇİ KANDİLLİ RASATHANESİ KAMPÜSLERİ ARASINDA.,14R_G_D4212
54948,1,MK49,SULTANGAZİ PERONLAR - SULTANGAZİ PERONLAR,3,,MK49_G_D0
54949,1,MK50,SULTANGAZİ PERONLAR - ABDİ İPEKÇİ CADDESİ,3,,MK50_G_D0
54954,1,MK36,KENT ORMANI - YENİ MAHALLE METRO,3,,MK36_G_D2499
54955,1,MK32,İ SELAM - YENİ MAHALLE METRO,3,,MK32_G_D4218
54956,1,41ST,KAĞITHANE - SEYRANTEPE HAMİDİYE ETFAL HASTANESİ,3,,41ST_G_D4219
54957,1,AVR1,YENİBOSNA METRO - 15 TEMMUZ ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ,3,YENİBOSNA METRO-15 TEMMUZ ŞEHİTLERİ A.İ.H.L GÜZERGAHINDA HİZMET VERİR.,AVR1_G_D4221
54958,1,AVR1,YENİBOSNA METRO - 15 TEMMUZ ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ,3,YENİBOSNA METRO-15 TEMMUZ ŞEHİTLERİ A.İ.H.L GÜZERGAHINDA HİZMET VERİR.,AVR1_D_D4222
54959,1,H-3,ATATÜRK MAHALLESİ - İSTANBUL HAVALİMANI GARAJ,3,SAATLER ATATÜRK MAHALLESİ'NDEN KALKIŞ YAPAR.,H-3_G_D4224
54960,1,14BK,ŞUBAT SOKAK - KADIKÖY,3,,14BK_G_D4225
54961,1,15BK,GÖZTEPE KÖPRÜSÜ - DERESEKİ,3,SEFERLER GÖZTEPE KÖPRÜSÜ DURAĞINDAN BAŞLAR.,15BK_D_D4226
54962,1,E-59,BOĞAZKÖY SON DURAK - GÜMÜŞSUYU PERON,3,,E-59_G_D0
54963,1,E-59,BOĞAZKÖY SON DURAK - GÜMÜŞSUYU PERON,3,,E-59_G_D4227
54964,1,E-59,GÜMÜŞSUYU PERON - BOĞAZKÖY SON DURAK,3,,E-59_D_D0
54967,1,E-59,KİPTAŞ 3.ETAP - GÜMÜŞSUYU PERON,3,KİPTAŞ 3. ETAP'TAN BAŞLAR.,E-59_G_D4228
54968,1,KM45,MESLEK YÜKSEKOKULU - MARMARA EĞİTİM KÖYÜ,3,SEFERLER GİDİŞ YÖNÜNDE MİMARSİNAN ÖĞRENCİ YURDU - YEŞİLTEPE SİTESİ GÜZERGAHI İLE GİDER.,KM45_G_D4229
54969,1,50D,AYAZAĞA - ALİBEYKÖY METRO,3,,50D_G_D4230
54970,1,89K,KANUNİ SULTAN SÜLEYMAN - KANUNİ SULTAN SÜLEYMAN EĞİTİM VE ARAŞTIRMA HASTANESİ GİRİŞİ,3,SEFERLER KANUNİ SULTAN SÜLEYMAN - SAFEKÖY ARASI,89K_G_D4231
54973,1,300B,SİLİVRİ - BÜYÜK ÇAVUŞLU SON DURAK,3,,300B_D_D4234
54974,1,300B,BÜYÜK ÇAVUŞLU SON DURAK - SİLİVRİ,3,,300B_G_D4237
54978,1,300D,DEĞİRMENKÖY KONUTLAR - SİLİVRİ,3,,300D_G_D4244
54979,1,300G,GÜMÜŞYAKA SON DURAK - SİLİVRİ,3,,300G_D_D4246
54980,1,76TM,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ - TEPEKENT SONDURAK,3,TÜYAP'TAN SONRA BÜYÜKÇEKMECE YENİ MEZARLIK DURAĞINA GİRMEZ.,76TM_D_D4248
54983,1,300S,SİLİVRİ - MARMARA CEZAEVİ,3,,300S_D_D4249
54984,1,300S,MARMARA CEZAEVİ - SİLİVRİ,3,,300S_G_D4250
54985,1,89K,KARTALTEPE - KANUNİ SULTAN SÜLEYMAN,3,SEFERİMİZ SEFAKÖY KANUNİ SULTAN SÜLEYMAN ARASI HİZMET VERMEKTEDİR.,89K_D_D4251
54986,1,300G,SİLİVRİ - GÜMÜŞYAKA SON DURAK,3,,300G_G_D4252
54987,1,300D,SİLİVRİ - DEĞİRMENKÖY KONUTLAR,3,,300D_D_D4243
54988,1,DT1,VADİ - TAKSİM,3,ORTAKÖY'E GİRMEZ.,DT1_G_D4253
54990,1,DT2,VADİ - VADİ,3,ORTAKÖY'E GİRMEZ.,DT2_G_D4255
54991,1,20K,KAZIMKARABEKİR CEM EVİ - KADIKÖY,3,,20K_G_D4256
54992,1,13,BATI ATAŞEHİR PERONLAR - ÜSKÜDAR CADDESİ,3,,13_G_D4258
54993,1,10A,ESATPAŞA - KOZYATAĞI METRO,3,,10A_G_D4259
54994,1,14S,SULTANBEYLİ PERONLAR - İMES CAMİİ,3,,14S_G_D4263
54995,1,14A,NECİP FAZIL METRO - DUDULLU,3,,14A_G_D4264
54996,1,50D,AYAZAĞA - ALİBEYKÖY METRO,3,EVYAP LİSESİ GÜZERGAHINDA HİZMET VERİR.,50D_G_D4265
54997,1,16F,HAREM PERONLAR - YEDİTEPE ÜNİVERSİTESİ ALT KAPI,3,,16F_D_D4266
55001,1,303B,OTOGAR - TÜYAP,3,,303B_G_D4270
55002,1,300C,ÇAĞDAŞKENT - SİLİVRİ,3,,300C_G_D4271
55003,1,300C,SİLİVRİ - ÇAĞDAŞKENT,3,,300C_D_D4272
55004,1,300,TÜYAP - SİLİVRİ,3,,300_D_D4238
55005,1,300,SİLİVRİ - TÜYAP,3,,300_G_D4273
55006,1,303B,TÜYAP - OTOGAR,3,,303B_D_D4239
55007,1,13M,BAYRAKTAR BULVARI - HAREM PERONLAR,3,,13M_G_D4274
55008,1,13M,HAREM PERONLAR - BAYRAKTAR BULVARI,3,,13M_D_D4275
55009,1,11C,HATTAT HASAN ÇELEBİ CADDESİ - HAREM PERONLAR,3,,11C_G_D4276
55010,1,11C,HAREM PERONLAR - HATTAT HASAN ÇELEBİ CADDESİ,3,,11C_D_D4277
55011,1,129T,ÜSTBOSTANCI - GÜMÜŞSUYU PERON,3,,129T_G_D4278
55012,1,129T,GÜMÜŞSUYU PERON - ÜSTBOSTANCI,3,,129T_D_D4279
55013,1,15A,ANADOLU KAVAĞI - KAVACIK AKTARMA,3,,15A_G_D4281
55014,1,15A,KAVACIK AKTARMA - ANADOLU KAVAĞI,3,,15A_D_D4283
55017,1,121BS,SULTANİYE - MECİDİYEKÖY MEZARLIK,3,,121BS_G_D3468
55018,1,121A,MECİDİYEKÖY MEZARLIK - ÇİFTEÇINARLAR,3,,121A_D_D4287
55019,1,14R,TUFAN - KADIKÖY,3,,14R_G_D4288
55020,1,UM74,BATTALGAZİ MAHALLESİ - İMES CAMİİ,3,,UM74_G_D4289
55021,1,UM74,İMES CAMİİ - BATTALGAZİ MAHALLESİ,3,,UM74_D_D4290
55022,1,522B,YENİDOĞAN PERONLAR - MECİDİYEKÖY MEZARLIK,3,,522B_G_D4291
55023,1,522B,MECİDİYEKÖY MEZARLIK - YENİDOĞAN PERONLAR,3,,522B_D_D4292
55024,1,11Y,YAVUZTÜRK SİTELER - ÜSKÜDAR MARMARAY,3,,11Y_G_D4293
55025,1,11Y,YAVUZTÜRK SİTELER - ÜSKÜDAR MARMARAY,3,,11Y_G_D4296
55026,1,11Y,ÜSKÜDAR MARMARAY - YAVUZTÜRK SİTELER,3,,11Y_D_D4297
55028,1,16F,BOSTANCI SANAYİİ - YEDİTEPE ÜNİVERSİTESİ ALT KAPI,3,SEFERLER BOSTANCI SANAYİ DURAĞINDAN HAREKET EDER.,16F_D_D4299
55029,1,319,BOSTANCI SANAYİİ - ÜSKÜDAR CADDESİ,3,SEFERLER BOSTANCI SANAYİİ DURAĞINDAN HAREKET EDER.,319_D_D4300
"55032,1,AVR1,YENİBOSNA METRO - 15 TEMMUZ ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ,3,""YENİBOSNA METRO, 15 TEMMUZ A.İ.H.L, - FATİH CAD. GÜZERGAHINDA HİZMET VERİR."",AVR1_D_D4302"
55033,1,300G,GÜMÜŞYAKA PAZAR YERİ - TÜYAP,3,,300G_G_D0
55034,1,300G,TÜYAP - GÜMÜŞYAKA PAZAR YERİ,3,,300G_D_D0
55036,1,146,BOĞAZKÖY SON DURAK - KULELİ,3,,146_G_D4301
55037,1,319,ÜSKÜDAR CADDESİ - KOZYATAĞI METRO,3,SEFERLER KOZYATAĞI METROYA KADAR HİZMET VERİR.,319_G_D2171
55038,1,319,ÜSKÜDAR CADDESİ - KOZYATAĞI METRO,3,,319_G_D4303
55039,1,94,İBNİ SİNA İLKOKULU - AKSARAY RİNG,3,SAATTE İBNİ SİNA İLKOKULU - AKSARAY - BAKIRKÖY GÜZERGAHINDA HİZMET VERİR.,94_G_D4304
55041,1,49G,SULTANGAZİ PERONLAR - ŞİŞLİ MERKEZ,3,,49G_G_D4305
55042,1,129L,BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ - BOĞAZİÇİ ÜNİVERSİTESİ KAMPÜSÜ,3,GİDİŞ YÖNÜ SEFERİ BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ'NDEN BAŞLAR BOĞAZİÇİ ÜNİV.RUMELİ KAMPÜSÜNE GİDER.,129L_G_D4306
55043,1,15,ÜSKÜDAR CAMİİ ÖNÜ - ŞAHİNKAYA GARAJI,3,SEFERLER ŞAHİNKAYA GARAJINA GİDER.,15_D_D4307
55044,1,14B,KADIKÖY - KADIKÖY BELEDİYESİ,3,,14B_G_D3563
55045,1,2,ÜSTBOSTANCI - HAREM PERONLAR 2,3,,2_G_D1463
55046,1,14R,KÜÇÜKSU KASRI - KADIKÖY,3,,14R_G_D4308
55047,1,121B,KAVACIK AKTARMA - MECİDİYEKÖY VİYADÜK,3,,121B_G_D4309
55048,1,121BS,SULTANİYE - MECİDİYEKÖY MEZARLIK,3,,121BS_G_D4312
55050,1,11C,HATTAT HASAN ÇELEBİ CADDESİ - ÜSKÜDAR MARMARAY,3,SEFERLER 09:20 SAATİNE KADAR DÖNÜŞ YÖNÜNDE  CAPİTOL -BURHANİYE CAD.-TUFAN SOK.-EMNİYET MAH. GÜZERGAHINDAN HİZMET VERİR.,11C_G_D4314
55051,1,132V,SULTANBEYLİ PERONLAR - YENİDOĞAN PERONLAR,3,YENİDOĞAN - GÖLET - SULTANBEYLİ PERONLAR GÜZERGAHINDA HİZMET VERİR.,132V_D_D4315
55052,1,KM70,SULTANBEYLİ PERONLAR - CEVİZLİ PERONLAR,3,,KM70_G_D1287
55053,1,KM35,UĞURMUMCU - CEVİZLİ PERONLAR,3,,KM35_G_D4332
55054,1,132V,YENİDOĞAN PERONLAR - SULTANBEYLİ PERONLAR,3,,132V_G_D4317
55055,1,KM70,CEVİZLİ PERONLAR - SULTANBEYLİ PERONLAR,3,,KM70_D_D4318
55056,1,2,HAREM PERONLAR 2 - ÜSTBOSTANCI,3,,2_D_D4319
55057,1,129T,GÜMÜŞSUYU PERON - ÜSTBOSTANCI,3,,129T_D_D4320
55058,1,14R,KADIKÖY - KÜÇÜKSU KASRI,3,,14R_D_D4321
55059,1,KM35,CEVİZLİ PERONLAR - UĞURMUMCU,3,,KM35_D_D4322
55060,1,121B,MECİDİYEKÖY VİYADÜK - KAVACIK AKTARMA,3,,121B_D_D4323
55061,1,121BS,MECİDİYEKÖY MEZARLIK - SULTANİYE,3,,121BS_D_D4324
55062,1,14B,KADIKÖY BELEDİYESİ - KADIKÖY,3,,14B_D_D4325
55063,1,14YK,YENİDOĞAN PERONLAR - AYRILIKÇEŞMESİ MARMARAY,3,,14YK_G_D4326
55064,1,14YK,AYRILIKÇEŞMESİ MARMARAY - YENİDOĞAN PERONLAR,3,,14YK_D_D4327
55065,1,10A,KOZYATAĞI METRO - ESATPAŞA,3,,10A_D_D2351
55066,1,13,ÜSKÜDAR CADDESİ - BATI ATAŞEHİR PERONLAR,3,,13_D_D4316
55067,1,132K,SULTANBEYLİ PERONLAR - KARTAL,3,,132K_G_D4333
55068,1,132K,KARTAL - SULTANBEYLİ PERONLAR,3,,132K_D_D4334
55069,1,500L,CEVİZLİBAĞ - FSM CIKIS (SANAL DURAK),3,,500L_D_D4335
55070,1,500L,KAVACIK KÖPRÜSÜ - ŞİFA SONDURAK,3,,500L_D_D4336
55071,1,14S,SULTANBEYLİ PERONLAR - KOZYATAĞI METRO,3,KURAN KURSU CADDESİ GÜZERGAHINDAN HİZMET VERİR.,14S_G_D4338
55072,1,14S,KOZYATAĞI METRO - SULTANBEYLİ PERONLAR,3,,14S_D_D4339
55073,1,10EK,ESATPAŞA - KOZYATAĞI METRO,3,,10EK_G_D0
55074,1,10EK,KOZYATAĞI METRO - ESATPAŞA,3,,10EK_D_D0
55075,1,13FY,BATI ATAŞEHİR PERONLAR - ÜSKÜDAR CADDESİ,3,,13FY_G_D0
55076,1,13FY,ÜSKÜDAR CADDESİ - BATI ATAŞEHİR PERONLAR,3,,13FY_D_D0
55077,1,19Y,ATATÜRK BULVARI - KADIKÖY,3,,19Y_G_D4340
55078,1,19Y,KADIKÖY - ATATÜRK BULVARI,3,,19Y_D_D4341
55079,1,2,ESTERGON CADDESİ - ÜSTBOSTANCI,3,SEFERLER ESTERGON CADDESİ - ÜSTBOSTANCI.,2_D_D4344
55080,1,MK11,OLİMPİYATKÖY METRO - KAYABAŞI KİPTAŞ,3,,MK11_G_D8345
55081,1,MK12,OLİMPİYATKÖY METRO - KAYABAŞI KİPTAŞ,3,,MK12_G_D8346
55082,1,13FY,BATI ATAŞEHİR PERONLAR - ÜSKÜDAR CADDESİ,3,,13FY_G_D4345
55083,1,136B,TAŞOCAKLARI CAMİİ - HEKİMBAŞI,3,SEFERLER CENGİZHAN CD. GİDER,136B_G_D4346
55084,1,136B,HEKİMBAŞI - TAŞOCAKLARI CAMİİ,3,SEFERLER CENGİZHAN CD. GİDER,136B_D_D4349
55085,1,MR52,HALKALI MARMARAY - ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON,3,EKSPRES OLARAK HİZMET VERİR.,MR52_G_D4350
55086,1,MR52,ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON - HALKALI MARMARAY,3,EKSPRES OLARAK HİZMET VERİR.,MR52_D_D4351
55087,1,50L,ALİBEYKÖY METRO - BEŞİKTAŞ PERONLAR,3,,50L_G_D8136
55088,1,50L,BEŞİKTAŞ PERONLAR - ALİBEYKÖY METRO,3,,50L_D_D8137
55089,1,336H,MESCİD-İ SELAM - HADIMKÖY AKPINAR PERONLAR,3,,336H_D_D4352
55090,1,MK22,ŞEHİR HASTANESİ - FİZİK TEDAVİ VE REHABİLİTASYON - TAŞOLUK PERONLAR,3,,MK22_D_D4353
55091,1,63,KAĞITHANE - ZİNCİRLİKUYU METROBÜS,3,KAĞITHANE/ÇELİKTEPE - ZİNCİRLİKUYU METORBÜS GÜZERGAHINDA HİZMET VERİR.,63_G_D4354
55092,1,50L,BEŞİKTAŞ PERONLAR - ALİBEYKÖY METRO,3,,50L_D_D4356
55093,1,HT18,TEM ÇIKIŞI - TÜYAP,3,TEM ÇIKIŞI DURAĞINDAN BAŞLAR.,HT18_G_D4357
55095,1,31K,ŞİRİNEVLER - KUYUMCUKENT,3,,31K_D_D4359
55096,1,8A,BATI ATAŞEHİR PERONLAR - YENİSAHRA METRO İSTASYONU,3,SEFERLER BATI ATAŞEHİR - YENİSAHRA METRO GÜZERGAHINDA HİZMET VERMEKTEDİR.,8A_G_D4360
55097,1,89M,MUAMMER AKSOY CADDESİ - ŞİRİNEVLER,3,IŞARETLI  MUAMMER AKSOY CADDESINDEN BAŞLAR.,89M_G_D4361
55098,1,AVR1,ALİ SAMİ YEN - HARAMİDERE SANAYİ SİTESİ,3,,AVR1_D_D4358
55099,1,AVR1,HARAMİDERE SANAYİ SİTESİ - ALİ SAMİ YEN,3,,AVR1_G_D4362
55100,1,2,ÜSTBOSTANCI - ESTERGON CADDESİ,3,SEFERLER ESTERGON CADDESİ - ÜSTBOSTANCI.,2_G_D4364
55101,1,16F,KOZYATAĞI METRO - YEDİTEPE ÜNİVERSİTESİ ALT KAPI,3,SEFERLER KOZYATAĞI METRODAN HAREKET EDER,16F_D_D4365
55102,1,137,ÇOK PROGRAMLI LİSE - CUMHURİYET KÖYÜ,3,SEFERLER İSHAKLI CUMHURİYETKÖY ARASINDA.,137_G_D4366
55103,1,11ÜS,KILIÇASLAN CADDESİ - ALTUNİZADE METROBÜS,3,SEFERLER SULTANBEYLİ ANADOLU LİSESİ İLE ALTUNİZADE METROBÜS ARASINDA.,11ÜS_G_D4213
